"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Platform,Placement,"Conversion device","Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (USD)","Video ID","Image name","Video name","Website URL",call_to_action_type,headline,Description,"Link clicks","CPC (cost per link click)","CPM (cost per 1,000 impressions)","CTR (all)","Result rate",Views,"Clicks (all)","CPC (all)","Purchases rate per link clicks","Landing page views rate per link clicks","Result value type","Results value","Result value type","Results ROAS","Cost per 1,000 Meta Accounts reached","Ad Delivery","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Page engagement","Facebook likes","Instagram follows","Post comments","Post engagements","Post reactions","Post saves","Post shares",ThruPlays,"Video plays","3-second video plays","Unique link clicks","Outbound clicks","Unique outbound clicks","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Unique clicks (all)","Unique CTR (all)","Instagram profile visits","Cost per outbound click","Cost per unique link click","Cost per unique outbound click","Cost per unique click (all)","Adds of payment info","Adds to cart","Cost per add to cart","Adds to cart conversion value","Checkouts initiated","Cost per checkout initiated","Checkouts initiated conversion value",Purchases,"Cost per purchase","Purchase ROAS (return on ad spend)","Purchases conversion value","Reporting starts","Reporting ends"
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,instagram,Feed,ipad,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,facebook,Marketplace,iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,facebook,Marketplace,android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,facebook,"Facebook Reels",android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,9,,,,9,,,,,,7,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,facebook,"Facebook Reels",iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,19,,,,19,1,,,,,16,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,facebook,"Facebook Reels",ipad,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,4,,,,4,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,facebook,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,6,,,,,,,,,,,,,,,not_delivering,,,,,,,54,,,1,54,2,,1,,,44,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,facebook,Feed,android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,10,,,,10,,,,,,9,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,facebook,Feed,ipad,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,5,,,,5,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,facebook,Feed,desktop,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,instagram,"Instagram Reels",android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,12,,,,12,,,,,,11,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,instagram,"Instagram Reels",iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,39,,,,39,1,,,,,37,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,instagram,"Instagram Reels",ipad,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,3,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,instagram,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,7,,,,,,,,,,,,,,,not_delivering,,,,,,,32,,,,32,1,,,,,24,,7,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,instagram,Feed,android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,3,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,instagram,"Instagram Stories",iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,3,,,,,,,,,,,,,,,not_delivering,,,,,,,13,,,,13,,,,,,10,,3,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,instagram,"Instagram Reels",iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/miami?page=2,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Free Shipping Ad",120246577245270327,facebook,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting Duplicate",120247312851600327,"Retargeting Testing",120247312851610327,"Good quality ad",120247312851590327,facebook,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,25,,,,,,,,,,,,,,,not_delivering,,,,,,,27,,,,27,2,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting Duplicate",120247312851600327,"Retargeting Testing",120247312851610327,"Good quality ad",120247312851590327,facebook,Feed,ipad,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,4,,,,,,,,,,,,,,,not_delivering,,,,,,,4,,,,4,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting Duplicate",120247312851600327,"Retargeting Testing",120247312851610327,"Good quality ad",120247312851590327,facebook,Feed,android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,9,,,,,,,,,,,,,,,not_delivering,,,,,,,9,,,,9,,,,,,,,9,8,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting Duplicate",120247312851600327,"Retargeting Testing",120247312851610327,"Good quality ad",120247312851590327,facebook,Feed,desktop,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,8,,,,,,,,,,,,,,,not_delivering,,,,,,,8,,,,8,,,,,,,,8,7,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244384524180327,facebook,Feed,iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/products/eiffel-tower-print-paris-france?variant=47612534653066,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,inactive,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Free Shipping Ad",120246577245270327,facebook,Feed,android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Free Shipping Ad",120246577245270327,instagram,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,instagram,"Instagram Stories",ipad,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO",120246244099810327,"Concept 4 - Where we met",120246477935430327,"2 Print Static",120246478490010327,instagram,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,3,,,,,,,,,,,,,,,not_delivering,,,,,,,4,,,,4,1,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO",120246244099810327,"Concept 4 - Where we met",120246477935430327,"2 Print Static",120246478490010327,instagram,"Instagram Stories",iphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO",120246244099810327,"Concept 1 - Travel Wall",120246244099820327,"3 Static Post",120246245836880327,audience_network,"Rewarded video",android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO",120246244099810327,"Concept 1 - Travel Wall",120246244099820327,"3 Static Post",120246245836880327,instagram,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244287902620327,instagram,Feed,iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,inactive,,,,,,,3,,,,3,,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244287902620327,facebook,Feed,iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,inactive,,,,,,,2,,,,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Video Ads",120244859763850327,"UGC Videos",120244859763860327,"Blue Shirt UGC",120244859763840327,facebook,"Search results",iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,3,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,facebook,Feed,desktop,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/miami?page=2,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,threads,"Threads feed",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,4,,,,,,,,,,,,,,,inactive,,,,,,,4,,,,4,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 6 - Founders Letter",120247312792480327,"Letter 3",120247312792560327,facebook,Feed,android_smartphone,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,facebook,Marketplace,iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,inactive,,,,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,instagram,Feed,iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,inactive,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,instagram,Feed,ipad,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,inactive,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,facebook,"Facebook Reels",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,inactive,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"6 Image Static - All Copy",120244285703080327,facebook,Feed,iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,inactive,,,,,,,3,,,,3,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO",120246244099810327,"Concept 6 - Founders Letter",120246568953080327,"Letter 2",120246569912570327,instagram,"Instagram Reels",iphone,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/pages/our-story,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO",120246244099810327,"Concept 6 - Founders Letter",120246568953080327,"Letter 2",120246569912570327,instagram,"Instagram Stories",iphone,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/pages/our-story,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO",120246244099810327,"Concept 6 - Founders Letter",120246568953080327,"Letter 2",120246569912570327,facebook,Feed,android_smartphone,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/pages/our-story,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 3 - First Apartment",120247312792450327,"4 Print Static",120247312792420327,instagram,Feed,android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 7 - fathers day",120247312792490327,"1 Image Static",120247312792410327,facebook,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 6 - Founders Letter",120247312792480327,"Letter 3",120247312792560327,instagram,"Instagram Stories",ipad,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 6 - Founders Letter",120247312792480327,"Letter 3",120247312792560327,instagram,"Instagram Stories",iphone,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,11,,,,,,,,,,,,,,,not_delivering,,,,,,,11,,,,11,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 6 - Founders Letter",120247312792480327,"Letter 3",120247312792560327,facebook,Feed,iphone,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,3,,,,3,1,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 6 - Founders Letter",120247312792480327,"Letter 3",120247312792560327,facebook,Feed,desktop,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,3,,,,,,,,,,,,,,,not_delivering,,,,,,,3,,,,3,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 6 - Founders Letter",120247312792480327,"Letter 3",120247312792560327,facebook,Feed,ipad,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,facebook,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/miami?page=2,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,3,,,,3,1,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"Customer Success Ad",120244677830690327,facebook,"Facebook Reels",iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,facebook,"Facebook Reels",ipad,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/miami?page=2,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,facebook,"Facebook Reels",android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/miami?page=2,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,facebook,"Facebook Reels",android_tablet,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/miami?page=2,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,instagram,"Instagram Stories",iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/miami?page=2,SHOP_NOW,{{product.name}},,5,,,,,,,,,,,,,,,not_delivering,,,,,,,5,,,,5,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"Customer Success Ad",120244677830690327,instagram,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"Customer Success Ad",120244677830690327,facebook,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,5,,,,5,3,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
