"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Placement,"Conversion device",Platform,Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (USD)","Cost per result",Starts,Ends,"Reporting starts","Reporting ends"
"LittleData - Prospecting CBO",120246244099810327,"Concept 2 - Best Gift",120246251203520327,"2 Print + Dads Gift",120246251203530327,"Facebook Reels",iphone,facebook,2026-06-15,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-06-02,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 2 - Best Gift",120246251203520327,"2 Print + Dads Gift",120246251203530327,Feed,0,instagram,2026-06-15,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-06-02,Ongoing,2026-06-15,2026-06-15
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,Feed,iphone,instagram,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-06,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 2 - Best Gift",120246251203520327,"2 Print + Dads Gift",120246251203530327,Feed,iphone,instagram,2026-06-15,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-06-02,Ongoing,2026-06-15,2026-06-15
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,Feed,0,facebook,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-06,Ongoing,2026-06-15,2026-06-15
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,Feed,ipad,facebook,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-06,Ongoing,2026-06-15,2026-06-15
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,Feed,0,instagram,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-06,Ongoing,2026-06-15,2026-06-15
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,Feed,android_smartphone,instagram,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-06,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 2 - Best Gift",120246251203520327,"2 Print + Dads Gift",120246251203530327,"Instagram Stories",iphone,instagram,2026-06-15,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-06-02,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 2 - Best Gift",120246251203520327,"2 Print + Dads Gift",120246251203530327,Feed,0,facebook,2026-06-15,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-06-02,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 1 - Travel Wall",120246244099820327,"3 Prints +Mom/Daughter Static",120246245479220327,Feed,iphone,facebook,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-02,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 2 - Best Gift",120246251203520327,"2 Print + Dads Gift",120246251203530327,"Instagram Stories",0,instagram,2026-06-15,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-06-02,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 6 - Founders Letter",120246568953080327,"Letter 2",120246569912570327,"Instagram Reels",iphone,instagram,2026-06-15,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-06-06,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 6 - Founders Letter",120246568953080327,"Letter 2",120246569912570327,"Instagram Reels",0,instagram,2026-06-15,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-06-06,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 6 - Founders Letter",120246568953080327,"Letter 2",120246569912570327,Feed,android_smartphone,facebook,2026-06-15,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-06-06,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 6 - Founders Letter",120246568953080327,"Letter 2",120246569912570327,"Instagram Stories",iphone,instagram,2026-06-15,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-06-06,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 6 - Founders Letter",120246568953080327,"Letter 2",120246569912570327,"Instagram Stories",0,instagram,2026-06-15,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-06-06,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 1 - Travel Wall",120246244099820327,"3 Static Post",120246245836880327,Feed,iphone,instagram,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-02,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 1 - Travel Wall",120246244099820327,"3 Static Post",120246245836880327,Feed,0,instagram,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-02,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 7 - fathers day",120246792964980327,"father/son ad",120246792964970327,Feed,iphone,instagram,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-10,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 7 - fathers day",120246792964980327,"father/son ad",120246792964970327,Feed,0,instagram,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-10,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 1 - Travel Wall",120246244099820327,"3 Prints Static",120246244099800327,"Instagram Stories",iphone,instagram,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-02,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 1 - Travel Wall",120246244099820327,"3 Prints Static",120246244099800327,"Instagram Stories",0,instagram,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-02,Ongoing,2026-06-15,2026-06-15
"LittleData - Prospecting CBO",120246244099810327,"Concept 1 - Travel Wall",120246244099820327,"3 Prints +Mom/Daughter Static",120246245479220327,Feed,0,facebook,2026-06-15,not_delivering,ad,,,,Incremental,,,,,2026-06-02,Ongoing,2026-06-15,2026-06-15
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,0,facebook,2026-05-27,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-27,2026-05-27
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,"Instagram Stories",0,instagram,2026-05-26,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-26,2026-05-26
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,android_smartphone,facebook,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"Customer Success Ad",120244677830690327,Feed,iphone,facebook,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"Customer Success Ad",120244677830690327,Feed,0,facebook,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,"Instagram Reels",0,instagram,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,"Instagram Reels",iphone,instagram,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack5 - May 18",120245126176160327,"40 Year Old Women - Hometown Pride",120245127209450327,Feed,0,instagram,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-18,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,ipad,instagram,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,iphone,instagram,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Facebook Reels",iphone,facebook,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Facebook Reels",0,facebook,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Instagram Reels",0,instagram,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Instagram Reels",iphone,instagram,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,0,facebook,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,iphone,facebook,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Instagram Stories",0,instagram,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,ipad,facebook,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,"Native, banner & interstitial",0,audience_network,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,"Instagram Stories",0,instagram,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,Feed,0,facebook,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,Feed,ipad,facebook,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,Feed,desktop,facebook,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,Feed,iphone,facebook,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,"Instagram Stories",android_smartphone,instagram,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,"Native, banner & interstitial",android_smartphone,audience_network,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,"Threads feed",0,threads,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,"Threads feed",iphone,threads,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,Feed,0,instagram,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Instagram Stories",iphone,instagram,2026-05-25,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,"Ads on Facebook Reels",0,facebook,2026-05-25,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-25,2026-05-25
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,0,facebook,2026-05-24,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,Feed,0,instagram,2026-05-24,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,Feed,iphone,instagram,2026-05-24,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,Feed,android_smartphone,instagram,2026-05-24,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Instagram Stories",0,instagram,2026-05-24,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Instagram Stories",iphone,instagram,2026-05-24,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Instagram Reels",iphone,instagram,2026-05-24,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,iphone,facebook,2026-05-24,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Instagram Reels",0,instagram,2026-05-24,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,iphone,instagram,2026-05-24,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,"Instagram Stories",0,instagram,2026-05-24,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,"Instagram Stories",iphone,instagram,2026-05-24,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,"Threads feed",0,threads,2026-05-24,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,"Threads feed",iphone,threads,2026-05-24,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-24,2026-05-24
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,0,instagram,2026-05-24,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-24,2026-05-24
