"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Day,Placement,"Impression device",Platform,"Conversion device","Amount spent (USD)",Reach,Impressions,Starts,Ends,"Attribution setting",Frequency,"Result type",Results,"CPC (cost per link click)","CTR (all)","CPM (cost per 1,000 impressions)","Result rate",Views,"Clicks (all)","CPC (all)","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Cost per post engagement",ThruPlays,"Video plays","3-second video plays","Unique 2-second continuous video plays","Link clicks","Cost per ThruPlay","Cost per 3-second video play","Cost per 2-second continuous video play","CTR (link click-through rate)","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Instagram profile visits","Cost per app activation","App installs","Cost per app install","App activations conversion value","App activations","Purchase ROAS (return on ad spend)","Ratings submitted","Mobile app installs","In-app sessions conversion value","In-app sessions","In-app purchases","In-app registrations completed","In-app trials started","In-app subscriptions conversion value","Purchases rate per landing page views","Purchases rate per link clicks","Landing page views rate per link clicks","Reporting starts","Reporting ends"
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4B_STC_APP_BOOK0_T2,120243254910230003,2026-05-04,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4A_STC_APP_BOOK0_T2,120243254910090003,2026-05-04,Feed,android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4A_STC_APP_BOOK0_T2,120243254910090003,2026-05-04,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C3_APB_TOP_1865_ADR_BOOK0_V2,120243254910220003,C3D_STC_APP_BOOK0_T2,120243254910250003,2026-05-04,"Threads feed",android_smartphone,threads,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C3_APB_TOP_1865_ADR_BOOK0_V2,120243254910220003,C3D_STC_APP_BOOK0_T2,120243254910250003,2026-05-04,"In-stream reels",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1A_STC_APP_BOOK0_T2,120243254910160003,2026-05-04,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1A_STC_APP_BOOK0_T2,120243254910160003,2026-05-04,Feed,android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4C_STC_APP_BOOK0_T2,120243254910120003,2026-05-04,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C3_APB_TOP_1865_ADR_BOOK0_V2,120243254910220003,C3A_STC_APP_BOOK0_T2,120243254910180003,2026-05-04,"In-stream reels",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4C_STC_APP_BOOK0_T2,120243254910120003,2026-05-04,"Threads feed",android_smartphone,threads,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4C_STC_APP_BOOK0_T2,120243254910120003,2026-05-04,"In-stream reels",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4C_STC_APP_BOOK0_T2,120243254910120003,2026-05-04,"Instagram Reels",android_smartphone,instagram,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4C_STC_APP_BOOK0_T2,120243254910120003,2026-05-04,Feed,android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-04,Feed,android_smartphone,instagram,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-04,"Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-04,Feed,android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-04,"Threads feed",android_smartphone,threads,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-04,"Instagram Stories",android_smartphone,instagram,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-04,Feed,android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-04,"Ads on Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C3_APB_TOP_1865_ADR_BOOK0_V2,120243254910220003,C3A_STC_APP_BOOK0_T2,120243254910180003,2026-05-04,Feed,android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C3_APB_TOP_1865_ADR_BOOK0_V2,120243254910220003,C3A_STC_APP_BOOK0_T2,120243254910180003,2026-05-04,"Facebook Stories",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C3_APB_TOP_1865_ADR_BOOK0_V2,120243254910220003,C3D_STC_APP_BOOK0_T2,120243254910250003,2026-05-05,"Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,2026-05-05
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C3_APB_TOP_1865_ADR_BOOK0_V2,120243254910220003,C3B_STC_APP_BOOK0_T2,120243254910080003,2026-05-05,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,2026-05-05
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C3_APB_TOP_1865_ADR_BOOK0_V2,120243254910220003,C3D_STC_APP_BOOK0_T2,120243254910250003,2026-05-05,"Threads feed",android_smartphone,threads,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,2026-05-05
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C3_APB_TOP_1865_ADR_BOOK0_V2,120243254910220003,C3D_STC_APP_BOOK0_T2,120243254910250003,2026-05-05,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,2026-05-05
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C3_APB_TOP_1865_ADR_BOOK0_V2,120243254910220003,C3D_STC_APP_BOOK0_T2,120243254910250003,2026-05-05,"Native, banner & interstitial",android_tablet,audience_network,android_tablet,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,2026-05-05
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4C_STC_APP_BOOK0_T2,120243254910120003,2026-05-05,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,2026-05-05
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-05,"Instagram Reels",android_smartphone,instagram,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,2026-05-05
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-05,"Native, banner & interstitial",android_tablet,audience_network,android_tablet,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,2026-05-05
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-05,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,2026-05-05
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-05,Feed,android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,2026-05-05
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-05,"Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,2026-05-05
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-05,"Ads on Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,2026-05-05
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C3_APB_TOP_1865_ADR_BOOK0_V2,120243254910220003,C3C_STC_APP_BOOK0_T2,120243254910050003,2026-05-04,"In-stream reels",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C3_APB_TOP_1865_ADR_BOOK0_V2,120243254910220003,C3A_STC_APP_BOOK0_T2,120243254910180003,2026-05-04,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2C_STC_APP_BOOK0_T2,120243254910210003,2026-05-04,"Threads feed",android_smartphone,threads,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-04,"Instagram Reels",android_smartphone,instagram,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-04,Feed,android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-04,"Threads feed",android_smartphone,threads,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-04,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C4_APB_TOP_1865_ADR_BOOK0_V2,120243254910200003,C4D_STC_APP_BOOK0_T2,120243254910140003,2026-05-04,"Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1B_STC_APP_BOOK0_T2,120243254910170003,2026-05-04,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1B_STC_APP_BOOK0_T2,120243254910170003,2026-05-04,Feed,android_smartphone,instagram,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1B_STC_APP_BOOK0_T2,120243254910170003,2026-05-04,"Native, banner & interstitial",android_tablet,audience_network,android_tablet,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2D_STC_APP_BOOK0_T2,120243254910100003,2026-05-04,"Ads on Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2D_STC_APP_BOOK0_T2,120243254910100003,2026-05-04,"Threads feed",android_smartphone,threads,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04,2026-05-04
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,Feed,android_smartphone,facebook,0,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,TEST_APB_TOF_1865_ADR_BOOK0,120244850332940003,C7A_STC_APP_BOOK0_T2,120244850332950003,2026-05-26,"Instagram Stories",android_smartphone,instagram,android_smartphone,,,,2026-05-25,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-26,2026-05-26
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,Feed,android_smartphone,instagram,0,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-25,"Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,1,,,,1,,,,,,2026-05-25,2026-05-25
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-25,Feed,android_smartphone,facebook,0,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,2026-05-25,2026-05-25
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-25,Feed,android_smartphone,facebook,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,5,,,3,,5,,,,,,,,2026-05-25,2026-05-25
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-25,Feed,android_smartphone,instagram,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-25,2026-05-25
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-25,"Instagram Reels",android_smartphone,instagram,0,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2026-05-25,2026-05-25
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-25,"Instagram Reels",android_smartphone,instagram,android_smartphone,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,5,,,2,,5,,1,,,,,,2026-05-25,2026-05-25
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-25,"Facebook Reels",android_smartphone,facebook,0,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2026-05-25,2026-05-25
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C2_APB_TOP_1865_ADR_BOOK0_V2,120243254910060003,C2B_STC_APP_BOOK0_T2,120243254910110003,2026-05-25,"Facebook profile feed",android_smartphone,facebook,0,,,,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2026-05-25,2026-05-25
